,COV,Intensity,SV,chainLength,unsaturationUnit,isomer,sphingoidBackbone,lipidSpecies
505,-10.0,0,500,16,0,Gal,d18:1,16:0
506,-9.8,0,500,16,0,Gal,d18:1,16:0
507,-9.6,0,500,16,0,Gal,d18:1,16:0
508,-9.4,0,500,16,0,Gal,d18:1,16:0
509,-9.2,0,500,16,0,Gal,d18:1,16:0
510,-9.0,0,500,16,0,Gal,d18:1,16:0
511,-8.8,0,500,16,0,Gal,d18:1,16:0
512,-8.6,0,500,16,0,Gal,d18:1,16:0
513,-8.4,0,500,16,0,Gal,d18:1,16:0
514,-8.2,0,500,16,0,Gal,d18:1,16:0
515,-8.0,0,500,16,0,Gal,d18:1,16:0
516,-7.8,0,500,16,0,Gal,d18:1,16:0
517,-7.6,0,500,16,0,Gal,d18:1,16:0
518,-7.4,0,500,16,0,Gal,d18:1,16:0
519,-7.2,0,500,16,0,Gal,d18:1,16:0
520,-7.0,0,500,16,0,Gal,d18:1,16:0
521,-6.8,0,500,16,0,Gal,d18:1,16:0
522,-6.6,0,500,16,0,Gal,d18:1,16:0
523,-6.4,0,500,16,0,Gal,d18:1,16:0
524,-6.2,0,500,16,0,Gal,d18:1,16:0
525,-6.0,0,500,16,0,Gal,d18:1,16:0
526,-5.8,0,500,16,0,Gal,d18:1,16:0
527,-5.6,0,500,16,0,Gal,d18:1,16:0
528,-5.4,0,500,16,0,Gal,d18:1,16:0
529,-5.2,0,500,16,0,Gal,d18:1,16:0
530,-5.0,0,500,16,0,Gal,d18:1,16:0
531,-4.8,0,500,16,0,Gal,d18:1,16:0
532,-4.6,0,500,16,0,Gal,d18:1,16:0
533,-4.4,0,500,16,0,Gal,d18:1,16:0
534,-4.2,0,500,16,0,Gal,d18:1,16:0
535,-4.0,0,500,16,0,Gal,d18:1,16:0
536,-3.8,0,500,16,0,Gal,d18:1,16:0
537,-3.6,0,500,16,0,Gal,d18:1,16:0
538,-3.4,0,500,16,0,Gal,d18:1,16:0
539,-3.2,0,500,16,0,Gal,d18:1,16:0
540,-3.0,0,500,16,0,Gal,d18:1,16:0
541,-2.8,0,500,16,0,Gal,d18:1,16:0
542,-2.6,0,500,16,0,Gal,d18:1,16:0
543,-2.4,0,500,16,0,Gal,d18:1,16:0
544,-2.2,0,500,16,0,Gal,d18:1,16:0
545,-2.0,0,500,16,0,Gal,d18:1,16:0
546,-1.8,0,500,16,0,Gal,d18:1,16:0
547,-1.6,0,500,16,0,Gal,d18:1,16:0
548,-1.4,40,500,16,0,Gal,d18:1,16:0
549,-1.2,400,500,16,0,Gal,d18:1,16:0
550,-1.0,1400,500,16,0,Gal,d18:1,16:0
551,-0.8,3160,500,16,0,Gal,d18:1,16:0
552,-0.6,4780,500,16,0,Gal,d18:1,16:0
553,-0.4,4580,500,16,0,Gal,d18:1,16:0
554,-0.2,5040,500,16,0,Gal,d18:1,16:0
555,0.0,3500,500,16,0,Gal,d18:1,16:0
556,0.2,3280,500,16,0,Gal,d18:1,16:0
557,0.4,1840,500,16,0,Gal,d18:1,16:0
558,0.6,1580,500,16,0,Gal,d18:1,16:0
559,0.8,1100,500,16,0,Gal,d18:1,16:0
560,1.0,260,500,16,0,Gal,d18:1,16:0
561,1.2,140,500,16,0,Gal,d18:1,16:0
562,1.4,0,500,16,0,Gal,d18:1,16:0
563,1.6,0,500,16,0,Gal,d18:1,16:0
564,1.8,0,500,16,0,Gal,d18:1,16:0
565,2.0,0,500,16,0,Gal,d18:1,16:0
566,2.2,0,500,16,0,Gal,d18:1,16:0
567,2.4,0,500,16,0,Gal,d18:1,16:0
568,2.6,0,500,16,0,Gal,d18:1,16:0
569,2.8,0,500,16,0,Gal,d18:1,16:0
570,3.0,0,500,16,0,Gal,d18:1,16:0
571,3.2,0,500,16,0,Gal,d18:1,16:0
572,3.4,0,500,16,0,Gal,d18:1,16:0
573,3.6,0,500,16,0,Gal,d18:1,16:0
574,3.8,0,500,16,0,Gal,d18:1,16:0
575,4.0,0,500,16,0,Gal,d18:1,16:0
576,4.2,0,500,16,0,Gal,d18:1,16:0
577,4.4,0,500,16,0,Gal,d18:1,16:0
578,4.6,0,500,16,0,Gal,d18:1,16:0
579,4.8,0,500,16,0,Gal,d18:1,16:0
580,5.0,0,500,16,0,Gal,d18:1,16:0
581,5.2,0,500,16,0,Gal,d18:1,16:0
582,5.4,0,500,16,0,Gal,d18:1,16:0
583,5.6,0,500,16,0,Gal,d18:1,16:0
584,5.8,0,500,16,0,Gal,d18:1,16:0
585,6.0,0,500,16,0,Gal,d18:1,16:0
586,6.2,0,500,16,0,Gal,d18:1,16:0
587,6.4,0,500,16,0,Gal,d18:1,16:0
588,6.6,0,500,16,0,Gal,d18:1,16:0
589,6.8,0,500,16,0,Gal,d18:1,16:0
590,7.0,0,500,16,0,Gal,d18:1,16:0
591,7.2,0,500,16,0,Gal,d18:1,16:0
592,7.4,0,500,16,0,Gal,d18:1,16:0
593,7.6,0,500,16,0,Gal,d18:1,16:0
594,7.8,0,500,16,0,Gal,d18:1,16:0
595,8.0,0,500,16,0,Gal,d18:1,16:0
596,8.2,0,500,16,0,Gal,d18:1,16:0
597,8.4,0,500,16,0,Gal,d18:1,16:0
598,8.6,0,500,16,0,Gal,d18:1,16:0
599,8.8,0,500,16,0,Gal,d18:1,16:0
600,9.0,0,500,16,0,Gal,d18:1,16:0
601,9.2,0,500,16,0,Gal,d18:1,16:0
602,9.4,0,500,16,0,Gal,d18:1,16:0
603,9.6,0,500,16,0,Gal,d18:1,16:0
604,9.8,0,500,16,0,Gal,d18:1,16:0
605,10.0,0,500,16,0,Gal,d18:1,16:0
606,-10.0,0,600,16,0,Gal,d18:1,16:0
607,-9.8,0,600,16,0,Gal,d18:1,16:0
608,-9.6,0,600,16,0,Gal,d18:1,16:0
609,-9.4,0,600,16,0,Gal,d18:1,16:0
610,-9.2,0,600,16,0,Gal,d18:1,16:0
611,-9.0,0,600,16,0,Gal,d18:1,16:0
612,-8.8,0,600,16,0,Gal,d18:1,16:0
613,-8.6,0,600,16,0,Gal,d18:1,16:0
614,-8.4,0,600,16,0,Gal,d18:1,16:0
615,-8.2,0,600,16,0,Gal,d18:1,16:0
616,-8.0,0,600,16,0,Gal,d18:1,16:0
617,-7.8,0,600,16,0,Gal,d18:1,16:0
618,-7.6,0,600,16,0,Gal,d18:1,16:0
619,-7.4,0,600,16,0,Gal,d18:1,16:0
620,-7.2,0,600,16,0,Gal,d18:1,16:0
621,-7.0,0,600,16,0,Gal,d18:1,16:0
622,-6.8,0,600,16,0,Gal,d18:1,16:0
623,-6.6,0,600,16,0,Gal,d18:1,16:0
624,-6.4,0,600,16,0,Gal,d18:1,16:0
625,-6.2,0,600,16,0,Gal,d18:1,16:0
626,-6.0,0,600,16,0,Gal,d18:1,16:0
627,-5.8,0,600,16,0,Gal,d18:1,16:0
628,-5.6,0,600,16,0,Gal,d18:1,16:0
629,-5.4,0,600,16,0,Gal,d18:1,16:0
630,-5.2,0,600,16,0,Gal,d18:1,16:0
631,-5.0,0,600,16,0,Gal,d18:1,16:0
632,-4.8,0,600,16,0,Gal,d18:1,16:0
633,-4.6,0,600,16,0,Gal,d18:1,16:0
634,-4.4,0,600,16,0,Gal,d18:1,16:0
635,-4.2,0,600,16,0,Gal,d18:1,16:0
636,-4.0,0,600,16,0,Gal,d18:1,16:0
637,-3.8,0,600,16,0,Gal,d18:1,16:0
638,-3.6,0,600,16,0,Gal,d18:1,16:0
639,-3.4,0,600,16,0,Gal,d18:1,16:0
640,-3.2,0,600,16,0,Gal,d18:1,16:0
641,-3.0,0,600,16,0,Gal,d18:1,16:0
642,-2.8,0,600,16,0,Gal,d18:1,16:0
643,-2.6,0,600,16,0,Gal,d18:1,16:0
644,-2.4,0,600,16,0,Gal,d18:1,16:0
645,-2.2,0,600,16,0,Gal,d18:1,16:0
646,-2.0,0,600,16,0,Gal,d18:1,16:0
647,-1.8,0,600,16,0,Gal,d18:1,16:0
648,-1.6,0,600,16,0,Gal,d18:1,16:0
649,-1.4,140,600,16,0,Gal,d18:1,16:0
650,-1.2,660,600,16,0,Gal,d18:1,16:0
651,-1.0,2040,600,16,0,Gal,d18:1,16:0
652,-0.8,3960,600,16,0,Gal,d18:1,16:0
653,-0.6,5160,600,16,0,Gal,d18:1,16:0
654,-0.4,5700,600,16,0,Gal,d18:1,16:0
655,-0.2,5400,600,16,0,Gal,d18:1,16:0
656,0.0,3680,600,16,0,Gal,d18:1,16:0
657,0.2,3040,600,16,0,Gal,d18:1,16:0
658,0.4,2820,600,16,0,Gal,d18:1,16:0
659,0.6,2440,600,16,0,Gal,d18:1,16:0
660,0.8,1240,600,16,0,Gal,d18:1,16:0
661,1.0,520,600,16,0,Gal,d18:1,16:0
662,1.2,120,600,16,0,Gal,d18:1,16:0
663,1.4,0,600,16,0,Gal,d18:1,16:0
664,1.6,0,600,16,0,Gal,d18:1,16:0
665,1.8,0,600,16,0,Gal,d18:1,16:0
666,2.0,0,600,16,0,Gal,d18:1,16:0
667,2.2,0,600,16,0,Gal,d18:1,16:0
668,2.4,0,600,16,0,Gal,d18:1,16:0
669,2.6,0,600,16,0,Gal,d18:1,16:0
670,2.8,0,600,16,0,Gal,d18:1,16:0
671,3.0,0,600,16,0,Gal,d18:1,16:0
672,3.2,0,600,16,0,Gal,d18:1,16:0
673,3.4,0,600,16,0,Gal,d18:1,16:0
674,3.6,0,600,16,0,Gal,d18:1,16:0
675,3.8,0,600,16,0,Gal,d18:1,16:0
676,4.0,0,600,16,0,Gal,d18:1,16:0
677,4.2,0,600,16,0,Gal,d18:1,16:0
678,4.4,0,600,16,0,Gal,d18:1,16:0
679,4.6,0,600,16,0,Gal,d18:1,16:0
680,4.8,0,600,16,0,Gal,d18:1,16:0
681,5.0,0,600,16,0,Gal,d18:1,16:0
682,5.2,0,600,16,0,Gal,d18:1,16:0
683,5.4,0,600,16,0,Gal,d18:1,16:0
684,5.6,0,600,16,0,Gal,d18:1,16:0
685,5.8,0,600,16,0,Gal,d18:1,16:0
686,6.0,0,600,16,0,Gal,d18:1,16:0
687,6.2,0,600,16,0,Gal,d18:1,16:0
688,6.4,0,600,16,0,Gal,d18:1,16:0
689,6.6,0,600,16,0,Gal,d18:1,16:0
690,6.8,0,600,16,0,Gal,d18:1,16:0
691,7.0,0,600,16,0,Gal,d18:1,16:0
692,7.2,0,600,16,0,Gal,d18:1,16:0
693,7.4,0,600,16,0,Gal,d18:1,16:0
694,7.6,0,600,16,0,Gal,d18:1,16:0
695,7.8,0,600,16,0,Gal,d18:1,16:0
696,8.0,0,600,16,0,Gal,d18:1,16:0
697,8.2,0,600,16,0,Gal,d18:1,16:0
698,8.4,0,600,16,0,Gal,d18:1,16:0
699,8.6,0,600,16,0,Gal,d18:1,16:0
700,8.8,0,600,16,0,Gal,d18:1,16:0
701,9.0,0,600,16,0,Gal,d18:1,16:0
702,9.2,0,600,16,0,Gal,d18:1,16:0
703,9.4,0,600,16,0,Gal,d18:1,16:0
704,9.6,0,600,16,0,Gal,d18:1,16:0
705,9.8,0,600,16,0,Gal,d18:1,16:0
706,10.0,0,600,16,0,Gal,d18:1,16:0
707,-10.0,0,700,16,0,Gal,d18:1,16:0
708,-9.8,0,700,16,0,Gal,d18:1,16:0
709,-9.6,0,700,16,0,Gal,d18:1,16:0
710,-9.4,0,700,16,0,Gal,d18:1,16:0
711,-9.2,0,700,16,0,Gal,d18:1,16:0
712,-9.0,0,700,16,0,Gal,d18:1,16:0
713,-8.8,0,700,16,0,Gal,d18:1,16:0
714,-8.6,0,700,16,0,Gal,d18:1,16:0
715,-8.4,0,700,16,0,Gal,d18:1,16:0
716,-8.2,0,700,16,0,Gal,d18:1,16:0
717,-8.0,0,700,16,0,Gal,d18:1,16:0
718,-7.8,0,700,16,0,Gal,d18:1,16:0
719,-7.6,0,700,16,0,Gal,d18:1,16:0
720,-7.4,0,700,16,0,Gal,d18:1,16:0
721,-7.2,0,700,16,0,Gal,d18:1,16:0
722,-7.0,0,700,16,0,Gal,d18:1,16:0
723,-6.8,0,700,16,0,Gal,d18:1,16:0
724,-6.6,0,700,16,0,Gal,d18:1,16:0
725,-6.4,0,700,16,0,Gal,d18:1,16:0
726,-6.2,0,700,16,0,Gal,d18:1,16:0
727,-6.0,0,700,16,0,Gal,d18:1,16:0
728,-5.8,0,700,16,0,Gal,d18:1,16:0
729,-5.6,0,700,16,0,Gal,d18:1,16:0
730,-5.4,0,700,16,0,Gal,d18:1,16:0
731,-5.2,0,700,16,0,Gal,d18:1,16:0
732,-5.0,0,700,16,0,Gal,d18:1,16:0
733,-4.8,0,700,16,0,Gal,d18:1,16:0
734,-4.6,0,700,16,0,Gal,d18:1,16:0
735,-4.4,0,700,16,0,Gal,d18:1,16:0
736,-4.2,0,700,16,0,Gal,d18:1,16:0
737,-4.0,0,700,16,0,Gal,d18:1,16:0
738,-3.8,0,700,16,0,Gal,d18:1,16:0
739,-3.6,0,700,16,0,Gal,d18:1,16:0
740,-3.4,0,700,16,0,Gal,d18:1,16:0
741,-3.2,0,700,16,0,Gal,d18:1,16:0
742,-3.0,0,700,16,0,Gal,d18:1,16:0
743,-2.8,0,700,16,0,Gal,d18:1,16:0
744,-2.6,0,700,16,0,Gal,d18:1,16:0
745,-2.4,0,700,16,0,Gal,d18:1,16:0
746,-2.2,0,700,16,0,Gal,d18:1,16:0
747,-2.0,0,700,16,0,Gal,d18:1,16:0
748,-1.8,0,700,16,0,Gal,d18:1,16:0
749,-1.6,0,700,16,0,Gal,d18:1,16:0
750,-1.4,60,700,16,0,Gal,d18:1,16:0
751,-1.2,820,700,16,0,Gal,d18:1,16:0
752,-1.0,1980,700,16,0,Gal,d18:1,16:0
753,-0.8,3680,700,16,0,Gal,d18:1,16:0
754,-0.6,5340,700,16,0,Gal,d18:1,16:0
755,-0.4,5860,700,16,0,Gal,d18:1,16:0
756,-0.2,5660,700,16,0,Gal,d18:1,16:0
757,0.0,3700,700,16,0,Gal,d18:1,16:0
758,0.2,3280,700,16,0,Gal,d18:1,16:0
759,0.4,2740,700,16,0,Gal,d18:1,16:0
760,0.6,2120,700,16,0,Gal,d18:1,16:0
761,0.8,1560,700,16,0,Gal,d18:1,16:0
762,1.0,580,700,16,0,Gal,d18:1,16:0
763,1.2,80,700,16,0,Gal,d18:1,16:0
764,1.4,0,700,16,0,Gal,d18:1,16:0
765,1.6,0,700,16,0,Gal,d18:1,16:0
766,1.8,0,700,16,0,Gal,d18:1,16:0
767,2.0,0,700,16,0,Gal,d18:1,16:0
768,2.2,0,700,16,0,Gal,d18:1,16:0
769,2.4,0,700,16,0,Gal,d18:1,16:0
770,2.6,0,700,16,0,Gal,d18:1,16:0
771,2.8,0,700,16,0,Gal,d18:1,16:0
772,3.0,0,700,16,0,Gal,d18:1,16:0
773,3.2,0,700,16,0,Gal,d18:1,16:0
774,3.4,0,700,16,0,Gal,d18:1,16:0
775,3.6,0,700,16,0,Gal,d18:1,16:0
776,3.8,0,700,16,0,Gal,d18:1,16:0
777,4.0,0,700,16,0,Gal,d18:1,16:0
778,4.2,0,700,16,0,Gal,d18:1,16:0
779,4.4,0,700,16,0,Gal,d18:1,16:0
780,4.6,0,700,16,0,Gal,d18:1,16:0
781,4.8,0,700,16,0,Gal,d18:1,16:0
782,5.0,0,700,16,0,Gal,d18:1,16:0
783,5.2,0,700,16,0,Gal,d18:1,16:0
784,5.4,0,700,16,0,Gal,d18:1,16:0
785,5.6,0,700,16,0,Gal,d18:1,16:0
786,5.8,0,700,16,0,Gal,d18:1,16:0
787,6.0,0,700,16,0,Gal,d18:1,16:0
788,6.2,0,700,16,0,Gal,d18:1,16:0
789,6.4,0,700,16,0,Gal,d18:1,16:0
790,6.6,0,700,16,0,Gal,d18:1,16:0
791,6.8,0,700,16,0,Gal,d18:1,16:0
792,7.0,0,700,16,0,Gal,d18:1,16:0
793,7.2,0,700,16,0,Gal,d18:1,16:0
794,7.4,0,700,16,0,Gal,d18:1,16:0
795,7.6,0,700,16,0,Gal,d18:1,16:0
796,7.8,0,700,16,0,Gal,d18:1,16:0
797,8.0,0,700,16,0,Gal,d18:1,16:0
798,8.2,0,700,16,0,Gal,d18:1,16:0
799,8.4,0,700,16,0,Gal,d18:1,16:0
800,8.6,0,700,16,0,Gal,d18:1,16:0
801,8.8,0,700,16,0,Gal,d18:1,16:0
802,9.0,0,700,16,0,Gal,d18:1,16:0
803,9.2,0,700,16,0,Gal,d18:1,16:0
804,9.4,0,700,16,0,Gal,d18:1,16:0
805,9.6,0,700,16,0,Gal,d18:1,16:0
806,9.8,0,700,16,0,Gal,d18:1,16:0
807,10.0,0,700,16,0,Gal,d18:1,16:0
808,-10.0,0,800,16,0,Gal,d18:1,16:0
809,-9.8,0,800,16,0,Gal,d18:1,16:0
810,-9.6,0,800,16,0,Gal,d18:1,16:0
811,-9.4,0,800,16,0,Gal,d18:1,16:0
812,-9.2,0,800,16,0,Gal,d18:1,16:0
813,-9.0,0,800,16,0,Gal,d18:1,16:0
814,-8.8,0,800,16,0,Gal,d18:1,16:0
815,-8.6,0,800,16,0,Gal,d18:1,16:0
816,-8.4,0,800,16,0,Gal,d18:1,16:0
817,-8.2,0,800,16,0,Gal,d18:1,16:0
818,-8.0,0,800,16,0,Gal,d18:1,16:0
819,-7.8,0,800,16,0,Gal,d18:1,16:0
820,-7.6,0,800,16,0,Gal,d18:1,16:0
821,-7.4,0,800,16,0,Gal,d18:1,16:0
822,-7.2,0,800,16,0,Gal,d18:1,16:0
823,-7.0,0,800,16,0,Gal,d18:1,16:0
824,-6.8,0,800,16,0,Gal,d18:1,16:0
825,-6.6,0,800,16,0,Gal,d18:1,16:0
826,-6.4,0,800,16,0,Gal,d18:1,16:0
827,-6.2,0,800,16,0,Gal,d18:1,16:0
828,-6.0,0,800,16,0,Gal,d18:1,16:0
829,-5.8,0,800,16,0,Gal,d18:1,16:0
830,-5.6,0,800,16,0,Gal,d18:1,16:0
831,-5.4,0,800,16,0,Gal,d18:1,16:0
832,-5.2,0,800,16,0,Gal,d18:1,16:0
833,-5.0,0,800,16,0,Gal,d18:1,16:0
834,-4.8,0,800,16,0,Gal,d18:1,16:0
835,-4.6,0,800,16,0,Gal,d18:1,16:0
836,-4.4,0,800,16,0,Gal,d18:1,16:0
837,-4.2,0,800,16,0,Gal,d18:1,16:0
838,-4.0,0,800,16,0,Gal,d18:1,16:0
839,-3.8,0,800,16,0,Gal,d18:1,16:0
840,-3.6,0,800,16,0,Gal,d18:1,16:0
841,-3.4,0,800,16,0,Gal,d18:1,16:0
842,-3.2,0,800,16,0,Gal,d18:1,16:0
843,-3.0,0,800,16,0,Gal,d18:1,16:0
844,-2.8,0,800,16,0,Gal,d18:1,16:0
845,-2.6,0,800,16,0,Gal,d18:1,16:0
846,-2.4,0,800,16,0,Gal,d18:1,16:0
847,-2.2,0,800,16,0,Gal,d18:1,16:0
848,-2.0,0,800,16,0,Gal,d18:1,16:0
849,-1.8,0,800,16,0,Gal,d18:1,16:0
850,-1.6,20,800,16,0,Gal,d18:1,16:0
851,-1.4,300,800,16,0,Gal,d18:1,16:0
852,-1.2,500,800,16,0,Gal,d18:1,16:0
853,-1.0,1440,800,16,0,Gal,d18:1,16:0
854,-0.8,2960,800,16,0,Gal,d18:1,16:0
855,-0.6,5180,800,16,0,Gal,d18:1,16:0
856,-0.4,5620,800,16,0,Gal,d18:1,16:0
857,-0.2,5000,800,16,0,Gal,d18:1,16:0
858,0.0,3960,800,16,0,Gal,d18:1,16:0
859,0.2,2600,800,16,0,Gal,d18:1,16:0
860,0.4,1960,800,16,0,Gal,d18:1,16:0
861,0.6,1680,800,16,0,Gal,d18:1,16:0
862,0.8,920,800,16,0,Gal,d18:1,16:0
863,1.0,240,800,16,0,Gal,d18:1,16:0
864,1.2,0,800,16,0,Gal,d18:1,16:0
865,1.4,0,800,16,0,Gal,d18:1,16:0
866,1.6,0,800,16,0,Gal,d18:1,16:0
867,1.8,0,800,16,0,Gal,d18:1,16:0
868,2.0,0,800,16,0,Gal,d18:1,16:0
869,2.2,0,800,16,0,Gal,d18:1,16:0
870,2.4,0,800,16,0,Gal,d18:1,16:0
871,2.6,0,800,16,0,Gal,d18:1,16:0
872,2.8,0,800,16,0,Gal,d18:1,16:0
873,3.0,0,800,16,0,Gal,d18:1,16:0
874,3.2,0,800,16,0,Gal,d18:1,16:0
875,3.4,0,800,16,0,Gal,d18:1,16:0
876,3.6,0,800,16,0,Gal,d18:1,16:0
877,3.8,0,800,16,0,Gal,d18:1,16:0
878,4.0,0,800,16,0,Gal,d18:1,16:0
879,4.2,0,800,16,0,Gal,d18:1,16:0
880,4.4,0,800,16,0,Gal,d18:1,16:0
881,4.6,0,800,16,0,Gal,d18:1,16:0
882,4.8,0,800,16,0,Gal,d18:1,16:0
883,5.0,0,800,16,0,Gal,d18:1,16:0
884,5.2,0,800,16,0,Gal,d18:1,16:0
885,5.4,0,800,16,0,Gal,d18:1,16:0
886,5.6,0,800,16,0,Gal,d18:1,16:0
887,5.8,0,800,16,0,Gal,d18:1,16:0
888,6.0,0,800,16,0,Gal,d18:1,16:0
889,6.2,0,800,16,0,Gal,d18:1,16:0
890,6.4,0,800,16,0,Gal,d18:1,16:0
891,6.6,0,800,16,0,Gal,d18:1,16:0
892,6.8,0,800,16,0,Gal,d18:1,16:0
893,7.0,0,800,16,0,Gal,d18:1,16:0
894,7.2,0,800,16,0,Gal,d18:1,16:0
895,7.4,0,800,16,0,Gal,d18:1,16:0
896,7.6,0,800,16,0,Gal,d18:1,16:0
897,7.8,0,800,16,0,Gal,d18:1,16:0
898,8.0,0,800,16,0,Gal,d18:1,16:0
899,8.2,0,800,16,0,Gal,d18:1,16:0
900,8.4,0,800,16,0,Gal,d18:1,16:0
901,8.6,0,800,16,0,Gal,d18:1,16:0
902,8.8,0,800,16,0,Gal,d18:1,16:0
903,9.0,0,800,16,0,Gal,d18:1,16:0
904,9.2,0,800,16,0,Gal,d18:1,16:0
905,9.4,0,800,16,0,Gal,d18:1,16:0
906,9.6,0,800,16,0,Gal,d18:1,16:0
907,9.8,0,800,16,0,Gal,d18:1,16:0
908,10.0,0,800,16,0,Gal,d18:1,16:0
909,-10.0,0,900,16,0,Gal,d18:1,16:0
910,-9.8,0,900,16,0,Gal,d18:1,16:0
911,-9.6,0,900,16,0,Gal,d18:1,16:0
912,-9.4,0,900,16,0,Gal,d18:1,16:0
913,-9.2,0,900,16,0,Gal,d18:1,16:0
914,-9.0,0,900,16,0,Gal,d18:1,16:0
915,-8.8,0,900,16,0,Gal,d18:1,16:0
916,-8.6,0,900,16,0,Gal,d18:1,16:0
917,-8.4,0,900,16,0,Gal,d18:1,16:0
918,-8.2,0,900,16,0,Gal,d18:1,16:0
919,-8.0,0,900,16,0,Gal,d18:1,16:0
920,-7.8,0,900,16,0,Gal,d18:1,16:0
921,-7.6,0,900,16,0,Gal,d18:1,16:0
922,-7.4,0,900,16,0,Gal,d18:1,16:0
923,-7.2,0,900,16,0,Gal,d18:1,16:0
924,-7.0,0,900,16,0,Gal,d18:1,16:0
925,-6.8,0,900,16,0,Gal,d18:1,16:0
926,-6.6,0,900,16,0,Gal,d18:1,16:0
927,-6.4,0,900,16,0,Gal,d18:1,16:0
928,-6.2,0,900,16,0,Gal,d18:1,16:0
929,-6.0,0,900,16,0,Gal,d18:1,16:0
930,-5.8,0,900,16,0,Gal,d18:1,16:0
931,-5.6,0,900,16,0,Gal,d18:1,16:0
932,-5.4,0,900,16,0,Gal,d18:1,16:0
933,-5.2,0,900,16,0,Gal,d18:1,16:0
934,-5.0,0,900,16,0,Gal,d18:1,16:0
935,-4.8,0,900,16,0,Gal,d18:1,16:0
936,-4.6,0,900,16,0,Gal,d18:1,16:0
937,-4.4,0,900,16,0,Gal,d18:1,16:0
938,-4.2,0,900,16,0,Gal,d18:1,16:0
939,-4.0,0,900,16,0,Gal,d18:1,16:0
940,-3.8,0,900,16,0,Gal,d18:1,16:0
941,-3.6,0,900,16,0,Gal,d18:1,16:0
942,-3.4,0,900,16,0,Gal,d18:1,16:0
943,-3.2,0,900,16,0,Gal,d18:1,16:0
944,-3.0,0,900,16,0,Gal,d18:1,16:0
945,-2.8,0,900,16,0,Gal,d18:1,16:0
946,-2.6,0,900,16,0,Gal,d18:1,16:0
947,-2.4,0,900,16,0,Gal,d18:1,16:0
948,-2.2,0,900,16,0,Gal,d18:1,16:0
949,-2.0,0,900,16,0,Gal,d18:1,16:0
950,-1.8,0,900,16,0,Gal,d18:1,16:0
951,-1.6,0,900,16,0,Gal,d18:1,16:0
952,-1.4,260,900,16,0,Gal,d18:1,16:0
953,-1.2,420,900,16,0,Gal,d18:1,16:0
954,-1.0,1540,900,16,0,Gal,d18:1,16:0
955,-0.8,3820,900,16,0,Gal,d18:1,16:0
956,-0.6,4780,900,16,0,Gal,d18:1,16:0
957,-0.4,6700,900,16,0,Gal,d18:1,16:0
958,-0.2,5740,900,16,0,Gal,d18:1,16:0
959,0.0,5400,900,16,0,Gal,d18:1,16:0
960,0.2,3980,900,16,0,Gal,d18:1,16:0
961,0.4,2900,900,16,0,Gal,d18:1,16:0
962,0.6,1880,900,16,0,Gal,d18:1,16:0
963,0.8,800,900,16,0,Gal,d18:1,16:0
964,1.0,640,900,16,0,Gal,d18:1,16:0
965,1.2,40,900,16,0,Gal,d18:1,16:0
966,1.4,20,900,16,0,Gal,d18:1,16:0
967,1.6,0,900,16,0,Gal,d18:1,16:0
968,1.8,0,900,16,0,Gal,d18:1,16:0
969,2.0,0,900,16,0,Gal,d18:1,16:0
970,2.2,0,900,16,0,Gal,d18:1,16:0
971,2.4,0,900,16,0,Gal,d18:1,16:0
972,2.6,0,900,16,0,Gal,d18:1,16:0
973,2.8,0,900,16,0,Gal,d18:1,16:0
974,3.0,0,900,16,0,Gal,d18:1,16:0
975,3.2,0,900,16,0,Gal,d18:1,16:0
976,3.4,0,900,16,0,Gal,d18:1,16:0
977,3.6,0,900,16,0,Gal,d18:1,16:0
978,3.8,0,900,16,0,Gal,d18:1,16:0
979,4.0,0,900,16,0,Gal,d18:1,16:0
980,4.2,0,900,16,0,Gal,d18:1,16:0
981,4.4,0,900,16,0,Gal,d18:1,16:0
982,4.6,0,900,16,0,Gal,d18:1,16:0
983,4.8,0,900,16,0,Gal,d18:1,16:0
984,5.0,0,900,16,0,Gal,d18:1,16:0
985,5.2,0,900,16,0,Gal,d18:1,16:0
986,5.4,0,900,16,0,Gal,d18:1,16:0
987,5.6,0,900,16,0,Gal,d18:1,16:0
988,5.8,0,900,16,0,Gal,d18:1,16:0
989,6.0,0,900,16,0,Gal,d18:1,16:0
990,6.2,0,900,16,0,Gal,d18:1,16:0
991,6.4,0,900,16,0,Gal,d18:1,16:0
992,6.6,0,900,16,0,Gal,d18:1,16:0
993,6.8,0,900,16,0,Gal,d18:1,16:0
994,7.0,0,900,16,0,Gal,d18:1,16:0
995,7.2,0,900,16,0,Gal,d18:1,16:0
996,7.4,0,900,16,0,Gal,d18:1,16:0
997,7.6,0,900,16,0,Gal,d18:1,16:0
998,7.8,0,900,16,0,Gal,d18:1,16:0
999,8.0,0,900,16,0,Gal,d18:1,16:0
1000,8.2,0,900,16,0,Gal,d18:1,16:0
1001,8.4,0,900,16,0,Gal,d18:1,16:0
1002,8.6,0,900,16,0,Gal,d18:1,16:0
1003,8.8,0,900,16,0,Gal,d18:1,16:0
1004,9.0,0,900,16,0,Gal,d18:1,16:0
1005,9.2,0,900,16,0,Gal,d18:1,16:0
1006,9.4,0,900,16,0,Gal,d18:1,16:0
1007,9.6,0,900,16,0,Gal,d18:1,16:0
1008,9.8,0,900,16,0,Gal,d18:1,16:0
1009,10.0,0,900,16,0,Gal,d18:1,16:0
